date,address,phone,num_hugi,title,max_daesil_time,daesil_price,sukbak_time,sukbak_price,hashtag
2018-11-14,서울특별시 관악구 봉천동 868-2,50350509943,168,서울대입구 휠,4,"16,000",18:00,"35,000",#쿠폰혜택 #마이룸 #현장적립
2018-11-14,서울특별시 용산구 청파동1가 160-1,50350500888,348,서울역 WO,5,"20,000",19:00,"40,000",#당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 용산구 서계동 228-6,50350514763,115,서울역 계림,4,"20,000",18:00,"40,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 용산구 서계동 229-3,50350517293,11,서울역 금강모텔,3,"20,000",18:00,"40,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 용산구 갈월동 69-27,50350515513,177,서울역 더 디자이너스,,,15:00,"99,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 중구 남대문로5가 17-7,50350510924,145,서울역 동산,4,"15,000",20:00,"35,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 중구 남대문로5가 17-4,50350514391,1060,서울역 요우커,4,"20,000",19:00,"45,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 중구 남대문로5가 63-4,50350510959,120,서울역 테마,5,"20,000",18:00,"45,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 서초구 서초동 1593-21,50350514550,677,서초 HOTEL A7,4,"30,000",14:00,"55,000",#쿠폰혜택 #마이룸 #당일예약취소가능
2018-11-14,서울특별시 서초구 서초동 1593-4,50350510486,786,서초 HOTEL ART,5,"28,000",18:00,"50,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #신축&리모델링
2018-11-14,서울특별시 서초구 서초동 1595-7,25829682,845,서초 H호텔,6,"30,000",15:00,"55,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서초구 서초동 1595-5,0,726,서초 JASMIN,4,"28,000",15:00,"55,000",#쿠폰혜택 #최저가보상
2018-11-14,서울특별시 서초구 서초동 1595-4,50350516467,1356,서초 L'ARIA(라리아),4,"30,000",18:00,"60,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 서초구 서초동 1594-5,50350500114,2391,서초 LAVA,4,"25,000",19:00,"55,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서초구 서초동 1594-6,50350500175,597,서초 NINETH,5,"30,000",15:00,"52,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 서초구 서초동 1554-12,50350516784,1307,서초 STAY HOTEL,8,"25,000",20:00,"60,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 서초구 서초동 1591-6,50350500006,1371,서초 뉴욕,7,"20,000",18:00,"45,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 서초구 서초동 1574-8,50350500055,1544,서초 리즈,8,"25,000",17:00,"50,000",#쿠폰혜택 #당일예약취소가능 #현장적립
2018-11-14,서울특별시 서초구 서초동 1593-14,50350500067,2693,서초 오슬로,11,"20,000",15:00,"40,000",#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서초구 서초동 1589-4,50350500666,367,서초 유원호텔,6,"20,000",18:00,"48,000",#현장적립
2018-11-14,서울특별시 서초구 서초동 1595-11,50350502373,2526,서초 윤,6,"22,000",18:00,"50,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 서초구 서초동 1591-7,50350500468,1938,서초 컬리넌,5,"23,000",18:00,"45,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서초구 서초동 1584-8,50350501096,2856,서초 호텔스타 프리미어,6,"23,000",18:00,"55,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 대치동 890-27,50350500187,2851,선릉 꾸띠,6,"20,000",17:00,"50,000",#쿠폰혜택 #TOP100 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 삼성동 142-24,50350518312,105,선릉 베드스테이션,5,"25,000",15:00,"55,000",#쿠폰혜택 #마이룸
2018-11-14,서울특별시 강남구 대치동 890-40,50350500331,879,선릉 프린스,6,"23,000",18:00,"55,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 삼성동 141-21,50350518161,93,선릉 호텔 스타,4,"25,000",19:00,"60,000",#쿠폰혜택 #마이룸 #현장적립
2018-11-14,서울특별시 성북구 석관동 288-3,50350501776,129,성북 리치,4,"20,000",18:00,"30,000",#쿠폰혜택 #당일예약취소가능 #최저가보상
2018-11-14,서울특별시 성북구 석관동 343-18,50350502080,3,성북 준,,,20:00,"33,000",#최저가보상
2018-11-14,서울특별시 성북구 보문동4가 90-2,50350501867,949,성북 피아노,6,"20,000",17:00,"35,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 성북구 보문동5가 159-3,50350515765,1454,성북 호텔스토리,5,"20,000",20:00,"40,000",#쿠폰혜택 #마이룸 #현장적립
2018-11-14,서울특별시 성북구 석관동 185-42,50350501319,433,성북(석계역) 나비,9,"20,000",18:00,"40,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 성북구 정릉동 824-17,50350514453,269,성북(정릉) 다인,4,"20,000",19:00,"30,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 성북구 하월곡동 90-104,50350517942,45,성북(하월곡동) 코리아나,2,"15,000",18:00,"30,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 성동구 성수동2가 314-38,24645041,287,성수 빅토리아,3,"25,000",17:00,"50,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 성동구 성수동2가 317-5,50350501647,234,성수 아띠,4,"30,000",15:00,"118,000",#현장적립
2018-11-14,서울특별시 성동구 성수동2가 289-224,50350501113,175,성수 오슬로,4,"20,000",17:00,"40,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 성동구 성수동2가 204-6,50350518288,52,성수 팰리스,3,"22,000",21:00,"45,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 성북구 동선동1가 119-8,50350516212,3352,성신여대역 Hotel The Artist,4,"25,000",14:00,"55,000",#쿠폰혜택 #TOP100 #마이룸 #현장적립
2018-11-14,서울특별시 성북구 동선동4가 81-2,50350501310,2414,성신여대역 R,5,"20,000",15:00,"40,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 성북구 동선동4가 85,50350500341,2526,성신여대역 로데오,12,"20,000",11:00,"35,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 성북구 동선동1가 91,50350515715,5580,성신여대역 리비에르,5,"22,000",14:00,"45,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 성북구 동선동2가 38-2,50350515661,14,성신여대역 블루,5,"20,000",20:00,"35,000",
2018-11-14,서울특별시 성북구 동선동1가 88-1,50350501101,1020,성신여대역 샤미소,6,"22,000",14:00,"45,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 성북구 삼선동5가 407,50350500033,788,성신여대역 소풍,6,"18,000",14:00,"37,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 성북구 동선동1가 92-7,50350514363,1712,성신여대역 아이비,5,"18,000",18:00,"35,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 성북구 동선동1가 85-76,50350517996,165,성신여대역 천일,5,"17,000",20:00,"20,000",#쿠폰혜택
2018-11-14,서울특별시 성북구 동소문동5가 59-4,50350500232,2618,성신여대역 탑텔,6,"20,000",13:00,"40,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 성북구 삼선동4가 351-1,50350500802,2879,성신여대역 파라오,6,"20,000",13:00,"38,900",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 성북구 동선동1가 2-10,50350501208,2524,성신여대역 파브,6,"25,000",20:00,"40,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 삼전동 69-16,50350510535,139,송파(삼전동) 휴,4,"25,000",18:00,"50,000",#당일예약취소가능 #현장적립
2018-11-14,서울특별시 강북구 수유동 45-63,50350509719,863,수유 34번가,7,"15,000",15:00,"20,000",#쿠폰혜택 #마이룸 #최저가보상
2018-11-14,서울특별시 강북구 수유동 90-9 수유 4월 2일,29805550,2719,수유 4월 2일,12,"20,000",12:00,"30,000",#쿠폰혜택 #TOP100 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 번동 446-49,50350501577,2109,수유 CF(씨에프),10,"18,000",14:00,"30,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 81-8 수유 DU(하이),50350509752,0,수유 DU(하이),6,"15,000",18:00,"27,000",#마이룸
2018-11-14,서울특별시 강북구 번동 446-59 수유 L,50350518330,149,수유 L (엘),5,"20,000",20:00,"25,000",#쿠폰혜택 #마이룸 #현장적립
2018-11-14,서울특별시 강북구 번동 446-58 수유 M,50350500953,2816,수유 M (엠),9,"20,000",14:00,"40,000",#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 번동 446-62,50350501099,695,수유 글로리아,5,"15,000",14:00,"25,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 223-6 수유 뉴캐슬,29028800,257,수유 뉴캐슬,12,"18,000",18:00,"30,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 번동 446-48 수유 다니엘 캄파넬라,29066383,2391,수유 디자인호텔 다니엘 캄파넬라,4,"20,000",14:00,"45,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 번동 446-55 수유 LUSH,50350500528,964,수유 러쉬(LUSH),8,"20,000",16:00,"40,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 90-3 수유 루시,50350515742,1391,수유 루시,10,"15,000",18:00,"30,000",#현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 229-52,50350500190,919,수유 르씨엘,6,"18,000",18:00,"35,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 229-51 수유 리젠트,50350509760,346,수유 리젠트,4,"17,000",19:00,"30,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 강북구 번동 446-28,50350500835,251,수유 리츠,4,"15,000",20:00,"25,000",#현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 48-26,50350501159,2290,수유 리치 (RICH),11,"15,000",10:00,"30,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 274-1 수유 리치 다이아몬드,29059131,2406,수유 리치 다이아몬드,5,"22,500",14:00,"56,000",#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 45-52 수유 마이(MY) 호텔,50350517881,614,수유 마이(MY) 호텔,4,"20,000",18:00,"35,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 47-23 수유 메리엘,50350500302,2196,수유 메리엘,4,"20,000",18:00,"40,000",#TOP100 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 48-81 수유 명품,50350501910,415,수유 명품,10,"15,000",12:00,"26,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 강북구 수유동 191-30,50350509737,13,수유 몽,4,"17,000",18:00,"40,000",
2018-11-14,서울특별시 강북구 수유동 191-22,50350515520,656,수유 문,6,"17,000",16:00,"30,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 90-4,50350501450,458,수유 미라지,6,"20,000",17:00,"35,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 45-65 45-65,50350515166,796,수유 뷰,4,"15,000",18:00,"30,000",#쿠폰혜택 #마이룸 #현장적립
2018-11-14,서울특별시 강북구 수유동 87-1 수유 세시봉,50350500738,353,수유 세시봉,4,"20,000",17:00,"25,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 번동 418-5 수유 솔리드 호텔,50350509812,347,수유 솔리드 호텔,5,"30,000",15:00,"50,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 번동 449-20 수유 써클,50350509723,947,수유 써클,5,"19,000",19:00,"31,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 번동 446-70,29901500,1171,수유 아지트,6,"20,000",18:00,"35,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 104-2 수유 아테네,50350501012,3773,수유 아테네,10,"15,000",15:00,"27,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 229-53,50350509759,571,수유 에이플러스(A+),4,"20,000",21:00,"40,000",#마이룸 #현장적립
2018-11-14,서울특별시 강북구 번동 446-3 수유 여우,50350515247,949,수유 여우,6,"20,000",18:00,"40,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 570-3,29053957,94,수유 영 호텔,4,"20,000",20:00,"40,000",#현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 570-3,50350501503,2700,수유 오투,12,"20,000",19:00,"30,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 번동 446-29,50350501094,483,수유 윈저,5,"15,000",18:00,"25,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 230-24,50350500857,496,수유 윈저주니어,10,"15,000",18:00,"30,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 강북구 수유동 94-1,50350509729,1388,수유 쟈스민,6,"20,000",19:00,"35,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 90-13 수유 조이,50350517614,389,수유 조이,10,"20,000",19:00,"25,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 번동 446-39,50350514942,825,수유 짝,8,"20,000",19:00,"28,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 수유동 191-60 수유 카누,50350509765,865,수유 카누,4,"20,000",20:00,"40,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 강북구 수유동 87-5 수유 캔디,50350500520,4068,수유 캔디,11,"14,000",11:00,"27,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 번동 446-27 수유 코오자자,50350501553,1077,수유 코오자자,5,"15,000",18:00,"33,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 번동 446-6,50350500843,3267,수유 파티오,8,"17,000",20:00,"29,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립
2018-11-14,서울특별시 강북구 수유동 50-67,29886952,86,수유 팜비치,4,"15,000",18:00,"25,000",#현장적립
2018-11-14,서울특별시 강북구 수유동 7-13 퍼니 모텔,29073088,213,수유 퍼니(FUNNY),4,"17,000",18:00,"30,000",#현장적립
2018-11-14,서울특별시 강북구 번동 446-65 포시즌 모텔,50350509798,452,수유 포시즌 호텔,6,"18,000",13:00,"35,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 강북구 미아동 160-41 수유 피아노,50350500018,3503,수유 피아노,6,"15,000",17:00,"30,000",#쿠폰혜택 #TOP100 #마이룸 #현장적립
2018-11-14,서울특별시 강북구 번동 446-42,29913650,180,수유 호텔 365,5,"18,000",18:00,"33,000",#쿠폰혜택 #현장적립 #최저가보상 #신축&리모델링
2018-11-14,서울특별시 강북구 수유동 47-63 수유 호텔 수,50350500470,2981,수유 호텔 수,6,"20,000",18:00,"28,000",#쿠폰혜택 #마이룸 #현장적립
2018-11-14,서울특별시 강북구 미아동 189-1 189-1,29895109,969,수유(미아) 첼로,4,"18,000",13:00,"25,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 미아동 189-27 포유 모텔,50350515970,1234,수유(미아) 포유,5,"15,000",17:00,"30,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강북구 우이동 12-4 수유(우이동) 문,50350509773,5,수유(우이동) 문,4,"20,000",18:00,"40,000",#쿠폰혜택 #마이룸 #현장적립
2018-11-14,서울특별시 강북구 우이동 14-1 수유(우이동) 인수,50350509774,6,수유(우이동) 인수,4,"20,000",18:00,"40,000",#쿠폰혜택 #마이룸 #현장적립
2018-11-14,서울특별시 용산구 갈월동 89-14,50350501025,173,숙대 WO,5,"20,000",19:00,"40,000",#현장적립 #최저가보상
2018-11-14,서울특별시 중구 무학동 33,50350514607,110,신당 A,3,"17,901",19:00,"45,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 중구 무학동 59-2,50350510992,73,신당 TOP(탑),3,"20,000",19:00,"45,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 중구 흥인동 110,50350516826,264,신당 레인보우 호텔,4,"30,000",20:00,"60,000",#현장적립 #최저가보상
2018-11-14,서울특별시 중구 황학동 823,50350500586,25,신당 리오,7,"17,000",18:00,"42,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 중구 신당동 432-2241,50350500184,2072,신당 벤허,5,"20,000",16:00,"45,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 중구 황학동 2504,50350501253,951,신당 크리스티호텔,4,"25,000",20:00,"55,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 구로구 구로동 44-2,50350501142,1288,신도림 M7,5,"28,000",17:00,"46,000",#쿠폰혜택 #당일예약취소가능 #현장적립
2018-11-14,서울특별시 구로구 구로동 44-10,50350510102,756,신도림 나인(NINE),5,"22,000",18:00,"40,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 구로구 구로동 43-12,50350514499,432,신도림 베르투(VER.2),4,"30,000",19:00,"55,000",#쿠폰혜택 #마이룸 #현장적립
2018-11-14,서울특별시 관악구 신림동 1474-11,50350516090,170,신림 CS Premier,3,"33,000",15:00,"66,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 관악구 신림동 1569-5,50350515028,1381,신림 HOTEL 어반,6,"25,000",18:00,"65,000",#쿠폰혜택 #마이룸 #좋은숙박연구소 #현장적립
2018-11-14,서울특별시 관악구 신림동 1421-22,50350500680,2503,신림 K2,6,"20,000",18:00,"40,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1422-20,50350500378,974,신림 M,4,"18,000",20:00,"34,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1421-42,50350514398,466,신림 국일,3,"17,000",15:00,"27,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1422-18,50350501639,426,신림 나이스타임,5,"30,000",17:00,"50,000",#현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1432-10,50350509986,292,신림 더스토리,4,"15,000",18:00,"30,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 526-7,50350515978,821,신림 도미니크,6,"25,000",15:00,"45,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1421-18,50350500206,4959,신림 돈키호텔(구 신림 SHOW),8,"18,000",14:00,"35,000",#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1433-37,50350515155,41,신림 동연모텔,3,"30,000",22:00,"35,000",#쿠폰혜택 #마이룸
2018-11-14,서울특별시 관악구 신림동 1433-123,50350515594,576,신림 뜨랑블루,6,"30,000",17:00,"55,000",#쿠폰혜택 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1422-9,50350517271,2818,신림 루쏘,6,"20,000",18:00,"40,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1422-34,28781055,1000,신림 르네상스,6,"20,000",17:00,"40,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1425-30,50350500878,3106,신림 릴,6,"18,000",17:00,"35,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1433-98,50350509937,818,신림 박스도로시,5,"20,000",18:00,"40,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1422-14,50350509998,83,신림 볼륨,7,"20,000",18:00,"35,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1526-4,50350514537,555,신림 봄(Bom) 1호점,6,"12,000",15:00,"40,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1421-47,28771925,2999,신림 신트라,6,"25,000",14:00,"45,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1639-34,50350509932,44,신림 아이리스,4,"17,000",19:00,"30,000",#쿠폰혜택 #마이룸
2018-11-14,서울특별시 관악구 신림동 1433-105,50350516958,68,신림 에로스,4,"20,000",20:00,"35,000",#쿠폰혜택
2018-11-14,서울특별시 관악구 신림동 1423-17,50350500655,1985,신림 웰,5,"20,000",18:00,"40,000",#쿠폰혜택 #TOP100 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1433-109,50350514309,724,신림 유토피아,5,"20,000",17:00,"37,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1431-42,50350509985,693,신림 조이,4,"18,000",18:00,"30,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1423-22,50350500604,2134,신림 짝,5,"20,000",18:00,"39,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1432-100,50350510005,302,신림 캐슬,4,"20,000",17:00,"33,000",#쿠폰혜택 #마이룸 #현장적립
2018-11-14,서울특별시 관악구 신림동 1431-34,50350509968,184,신림 쿨,5,"18,000",19:00,"35,000",#쿠폰혜택 #당일예약취소가능 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1422-19,50350514421,7,신림 퀸,4,"20,000",18:00,"35,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1423-2,50350501802,967,신림 타워,6,"20,000",18:00,"35,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1422-49,50350501894,426,신림 태평,5,"16,000",18:00,"35,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1422-31,50350500215,1776,신림 포도,6,"20,000",18:00,"45,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1421-13,50350509999,342,신림 허니,3,"15,000",18:00,"33,000",#쿠폰혜택 #마이룸 #현장적립
2018-11-14,서울특별시 관악구 신림동 1639-65,50350509994,118,신림 홀리데이,4,"18,000",18:00,"35,000",#쿠폰혜택 #마이룸 #최저가보상
2018-11-14,서울특별시 관악구 신림동 1567-16,50350516885,34,신림(신대방) 사이버,4,"20,000",18:00,"40,000",
2018-11-14,서울특별시 서초구 잠원동 14-14,50350502362,332,신사 LA TREE(라 트리),6,"30,000",16:00,"60,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 신사동 502-7,50350517523,95,신사 짝,6,"30,000",21:00,"67,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 서초구 잠원동 15-1,50350514971,905,신사 하이웨이,4,"25,000",16:00,"50,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 양천구 신정동 1182-8,226032217,6,신정 금호,6,"20,000",18:00,"30,000",#현장적립
2018-11-14,서울특별시 송파구 잠실동 179,50350517783,36,신천 A+,5,"20,000",14:00,"50,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상 #신축&리모델링
