date,address,phone,num_hugi,title,max_daesil_time,daesil_price,sukbak_time,sukbak_price,hashtag
2018-11-14,서울특별시 송파구 잠실동 180-7,50350510549,3612,신천 FORESTAR 1 (포레스타 1호점),5,"25,000",15:00,"56,000",#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 180-3,24129990,930,신천 FORESTAR 2 (포레스타 2호점),5,"25,000",15:00,"56,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 208-9,50350501642,3325,신천 HUB,10,"20,000",18:00,"35,000",#쿠폰혜택 #당일예약취소가능 #현장적립
2018-11-14,서울특별시 송파구 잠실동 184-20,50350500177,634,신천 MW,6,"20,000",16:00,"45,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 176-1,50350500392,1326,신천 다비드,,,,,#당일예약취소가능 #현장적립
2018-11-14,서울특별시 송파구 잠실동 184-18,50350510550,1259,신천 라몬,6,"18,000",17:00,"35,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 182,24201196,1809,신천 라비앙호텔,5,"20,000",14:00,"50,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 184-16,50350500298,3560,신천 로즈마리,5,"18,000",18:00,"40,000",#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 183-6,50350501130,693,신천 마쯔,5,"15,000",21:00,"30,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 193-1,50350500318,251,신천 상주,,,,,#당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 181-19,50350500119,1500,신천 식스티,5,"20,000",19:00,"45,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 178-1,50350500930,1236,신천 아이,10,"20,000",18:00,"45,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 179-1,50350517526,132,신천 엔유(NU),7,"20,000",16:00,"45,000",#쿠폰혜택
2018-11-14,서울특별시 송파구 잠실동 184-24,50350510553,803,신천 윈(WYNN),5,"23,000",19:00,"45,000",#쿠폰혜택 #당일예약취소가능 #현장적립
2018-11-14,서울특별시 송파구 잠실동 183-7,24131561,1462,신천 자미아,5,"16,000",17:00,"35,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 181-20,50350500015,989,신천 테레즈 호텔,5,"20,000",18:00,"45,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 181-12,50350500072,1199,신천 퍼니,5,"20,000",18:00,"45,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 176-9,50350501801,779,신천 폼(FORM),6,"25,000",18:00,"50,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 184-17,50350500281,546,신천 플러스,5,"18,000",20:00,"40,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 송파구 잠실동 177,50350500086,1746,신천 히트,5,"20,000",16:00,"39,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 20-37,50350500217,2177,신촌 A+ (구 ROCK),7,"20,000",18:00,"35,000",#쿠폰혜택 #좋은숙박연구소 #현장적립
2018-11-14,서울특별시 마포구 노고산동 106-9 신촌 ATnoon(앳눈),50350501521,1351,신촌 ATnoon(앳눈),6,"20,000",17:00,"40,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-65,50350516263,1073,신촌 Chic(쉬크),7,"18,000",18:00,"36,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-36,50350500493,1298,신촌 Cindy(신디),8,"20,000",14:00,"40,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-64,50350500032,754,신촌 d,5,"20,000",18:00,"40,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 서대문구 대현동 110-35,50350500264,2830,신촌 Ditto(디토),8,"20,000",15:00,"45,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-26 신촌 포레스타,50350510451,404,신촌 FORESTAR(포레스타),5,"30,000",18:00,"60,000",#쿠폰혜택 #TOP100 #현장적립
2018-11-14,서울특별시 서대문구 대현동 104-56,50350500169,354,신촌 HIP,4,"20,000",21:00,"55,600",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 마포구 노고산동 106-54,50350516837,881,신촌 Hotel Ludi (루디),5,"20,000",22:00,"37,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 106-62 신촌 M,50350500250,2463,신촌 M,8,"20,000",15:00,"40,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 20-40,50350500426,2085,신촌 MAC(맥),5,"20,000",16:00,"42,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 13-68,50350501986,554,신촌 MONET(모네),6,"19,000",18:00,"38,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 13-66,50350501522,2030,신촌 NOL(놀),8,"15,000",17:00,"35,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 106-41,50350502172,127,신촌 Q,4,"15,000",18:00,"35,000",#쿠폰혜택 #당일예약취소가능 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 109-154 신촌 S,50350500181,1753,신촌 S,7,"20,000",16:00,"40,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 106-46,50350517949,233,신촌 Y,5,"22,000",18:00,"39,900",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-41,50350500764,4170,신촌 가을,5,"23,000",18:00,"45,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 106-77 신촌 고구마,50350501767,314,신촌 고구마,9,"19,500",21:00,"33,500",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 109-91,27178104,539,신촌 공감,5,"15,000",14:00,"27,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 대현동 101-17,50350517052,62,신촌 궁전호스텔,,,18:00,"40,000",
2018-11-14,서울특별시 서대문구 창천동 29-111,50350510450,915,신촌 그랜드,10,"15,000",20:00,"38,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-52,50350500501,1548,신촌 나인스타,5,"23,000",20:00,"45,000",#쿠폰혜택 #TOP100 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 13-69,50350501898,699,신촌 데이지,5,"17,000",18:00,"35,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 107-35 신촌 도로시,50350518042,603,신촌 도로시,8,"19,500",21:00,"34,500",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 마포구 노고산동 106-15 신촌 라뉘호텔,50350510391,978,신촌 라뉘(Lanuit),4,"25,000",20:00,"49,100",#쿠폰혜택 #TOP100 #현장적립
2018-11-14,서울특별시 마포구 노고산동 109-80,50350510384,277,신촌 라세느,4,"17,000",18:00,"35,000",#쿠폰혜택 #마이룸
2018-11-14,서울특별시 서대문구 창천동 18-81,50350514318,1843,신촌 라싸,5,"27,780",18:00,"56,700",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-55,50350500105,3003,신촌 렉시,6,"23,400",18:00,"44,500",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립
2018-11-14,서울특별시 서대문구 창천동 29-24,23658116,882,신촌 루이,5,"20,000",17:00,"40,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-26,50350500012,1275,신촌 림,8,"20,000",14:00,"40,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 109-62,50350500325,2073,신촌 메이저,6,"21,000",18:00,"36,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 20-38,50350500589,3144,신촌 모모 (구 이젠),5,"25,000",18:00,"45,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-11,50350500021,5118,신촌 바론드파리,8,"20,000",15:00,"40,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 106-39,50350514433,327,신촌 산타페,6,"15,000",21:00,"30,000",#쿠폰혜택 #당일예약취소가능
2018-11-14,서울특별시 마포구 노고산동 106-76 신촌 성도,50350502033,1049,신촌 성도,6,"15,000",17:00,"27,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-25,50350500880,1509,신촌 슈미에르,6,"20,000",20:00,"35,000",#당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-68,50350501032,1113,신촌 스프링21,5,"23,000",18:00,"45,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 106-105,50350517611,0,신촌 시스터즈,,,17:00,"45,000",#쿠폰혜택 #마이룸 #신축&리모델링
2018-11-14,서울특별시 마포구 노고산동 106-48 신촌 시크릿,50350500245,584,신촌 시크릿,4,"18,000",15:00,"35,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 106-69 신촌 아이다 AIDA,27157722,645,신촌 아이다 (구 보그),5,"20,000",18:00,"45,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 20-33,50350500235,3496,신촌 오렌지카운티,8,"20,000",18:00,"35,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 106-91 신촌 위드(with),50350501342,712,신촌 위드(with),5,"20,000",19:00,"45,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-5,50350500092,3790,"신촌 이채 1, 2, 3",6,"20,000",15:00,"37,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립
2018-11-14,서울특별시 서대문구 창천동 29-49,50350500329,1921,신촌 제이드,7,"20,000",18:00,"40,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-58,50350500149,596,신촌 캠퍼스,5,"20,000",18:00,"45,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 18-72,50350515024,3172,신촌 코자(coza),8,"18,000",21:00,"40,000",#쿠폰혜택 #좋은숙박연구소 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-39,50350500879,1320,신촌 크럭스,8,"20,000",17:00,"40,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 29-14,50350515472,703,신촌 터치,6,"20,000",19:00,"35,000",#쿠폰혜택 #마이룸
2018-11-14,서울특별시 서대문구 대현동 104-15,50350502222,3688,신촌 트리,10,"20,000",17:00,"45,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 109-6,50350502145,882,신촌 파르페,6,"15,000",13:00,"30,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 서대문구 창천동 20-56,50350501118,2891,신촌 피오나,6,"20,000",15:00,"40,000",#쿠폰혜택 #TOP100 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 마포구 노고산동 106-25 신촌 피터캣,50350501153,203,신촌 피터캣,4,"25,000",16:00,"40,000",#쿠폰혜택 #마이룸 #현장적립
2018-11-14,서울특별시 서대문구 창천동 20-108,50350510442,1639,신촌 힐스모텔,8,"17,000",16:00,"35,000",#쿠폰혜택
2018-11-14,서울특별시 광진구 구의동 59-1,50350510075,216,아차산 스카이,4,"22,000",18:00,"40,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 동대문구 제기동 137-122,50350514717,62,안암 휴앳 모텔,4,"15,000",19:00,"35,000",#쿠폰혜택
2018-11-14,서울특별시 강동구 천호동 287-28,50350509678,93,암사 쎌,5,"18,000",19:00,"40,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 중구 신당동 430-4,50350510893,363,약수 퀸모텔,4,"19,000",18:00,"44,000",#쿠폰혜택 #마이룸 #최저가보상
2018-11-14,서울특별시 중구 신당동 374-10,50350514474,224,약수 프린스모텔,4,"19,000",18:00,"44,000",#쿠폰혜택 #마이룸 #최저가보상
2018-11-14,서울특별시 서초구 서초동 1355-20,50350500011,850,양재 쉼표,8,"25,000",18:00,"60,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 양천구 신정동 922-16,50350514869,81,양천 청수,4,"20,000",18:00,"45,000",#쿠폰혜택 #마이룸
2018-11-14,서울특별시 양천구 신월동 96-2,50350501193,76,양천(신월) 프라하,4,"20,000",19:00,"35,000",#현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 여의도동 44-6,50350510614,296,여의도 라다,3,"25,000",18:00,"75,000",
2018-11-14,서울특별시 영등포구 여의도동 13-18,27832233,605,여의도 벤허,4,"30,000",14:00,"70,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 영등포구 여의도동 13-12,50350502137,519,여의도 코보스호텔,4,"30,000",15:00,"69,000",#쿠폰혜택 #최저가보상
2018-11-14,서울특별시 영등포구 여의도동 15-13,50350515312,366,여의도 호텔 더 디자이너스,4,"35,000",15:00,"65,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 강남구 역삼동 720-33,50350502193,237,역삼 CF,5,"30,000",18:00,"60,000",#쿠폰혜택
2018-11-14,서울특별시 강남구 역삼동 678-13,25694920,3314,역삼 Hotel The Artist,5,"25,000",17:00,"60,000",#쿠폰혜택 #TOP100 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 718-12,50350501760,1873,역삼 HOTEL 린 LIN,11,"30,000",15:00,"55,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 677-16,50350500287,2844,역삼 J,11,"20,000",17:00,"40,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 718-18,50350515100,1767,역삼 Premier Hotel XYM,6,"30,000",19:00,"59,800",#쿠폰혜택 #좋은숙박연구소 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 651-2,25676240,2183,역삼 VALT(발트),6,"25,000",15:00,"52,500",#쿠폰혜택 #TOP100 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 720-10,50350516049,1204,역삼 VERY SIX,5,"25,000",18:00,"60,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 808-1,50350516766,28,역삼 갤러리,3,"30,000",17:00,"40,000",#쿠폰혜택 #마이룸
2018-11-14,서울특별시 강남구 역삼동 677-13,234541888,2876,역삼 녹스 호텔,6,"25,000",15:00,"85,000",#쿠폰혜택 #마이룸 #현장적립
2018-11-14,서울특별시 강남구 역삼동 677-9,50350502026,1898,역삼 리치웰,6,"30,000",17:00,"64,800",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 826-45,50350500920,3143,역삼 마레,6,"25,000",20:00,"55,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 677-14,50350514653,3329,역삼 맨하탄,11,"25,000",15:00,"50,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 719-23,50350500830,298,역삼 바레,8,"25,000",16:00,"50,000",#쿠폰혜택 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 718-28,50350500005,2007,역삼 벤,11,"25,000",19:00,"50,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 720-17,50350501689,1069,역삼 부띠끄호텔,4,"25,000",19:00,"45,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 628-11,50350501742,627,역삼 스카이,11,"20,000",15:00,"40,000",#쿠폰혜택 #당일예약취소가능
2018-11-14,서울특별시 강남구 역삼동 719-16,50350500315,1047,역삼 스텔라,8,"25,000",17:00,"45,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 719-12,50350500096,3131,역삼 아나,12,"25,000",15:00,"60,000",#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립
2018-11-14,서울특별시 강남구 역삼동 718-13,50350500400,3439,역삼 아드리게,5,"28,000",15:00,"50,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 776-19,50350509601,475,역삼 아마레,5,"25,000",15:00,"50,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 678-30,50350514677,1942,역삼 아일랜드 호텔,12,"25,000",15:00,"50,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 719-20,50350514680,731,역삼 카파스,6,"35,000",13:00,"84,800",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 720-23,50350501114,1909,역삼 컬리넌,6,"25,000",17:00,"50,000",#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 677-11,50350509645,1132,역삼 트리아,5,"25,000",18:00,"60,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 720-16,50350509632,1491,역삼 호텔 더 매트,5,"25,000",18:00,"50,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 678-9,50350501353,200,역삼 호텔 더 뮤즈,6,"35,000",23:00,"62,000",#쿠폰혜택 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 677-19,50350515345,3802,역삼 호텔스타 프리미어,6,"25,000",19:00,"53,000",#쿠폰혜택 #TOP100 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 강남구 역삼동 700-27,50350509634,273,역삼(선릉) 블랑,5,"20,000",19:00,"45,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 은평구 불광동 484-58,50350515662,652,연신내 w,4,"20,000",20:00,"36,000",#쿠폰혜택
2018-11-14,서울특별시 은평구 대조동 198-11,23556677,200,연신내 디스테이션(DS),6,"20,000",21:00,"40,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 은평구 대조동 198-17,50350501983,765,연신내 레드,5,"15,000",19:00,"35,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 은평구 대조동 185-82,50350501179,1115,연신내 만토바,6,"20,000",17:00,"35,000",#쿠폰혜택 #당일예약취소가능 #현장적립
2018-11-14,서울특별시 은평구 갈현동 395-29,50350510719,106,연신내 바나나,3,"16,000",16:00,"33,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 은평구 불광동 486-21,50350515630,528,연신내 발리,6,"17,000",21:00,"35,000",#쿠폰혜택
2018-11-14,서울특별시 은평구 갈현동 396-16,50350500385,79,연신내 샤인힐,6,"25,000",17:00,"60,000",#현장적립
2018-11-14,서울특별시 은평구 불광동 486-22,50350515771,2711,연신내 서울 N 호텔,8,"22,000",18:00,"42,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 은평구 불광동 484-64,50350510718,278,연신내 쉴,6,"20,000",18:00,"36,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 은평구 대조동 198-6,50350510701,737,연신내 쏠,8,"17,000",17:00,"35,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 은평구 갈현동 395-17,50350515413,1081,연신내 타오호텔,6,"20,000",15:00,"45,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 은평구 불광동 302-13,50350515636,1136,연신내 프라임 인 서울 호텔,10,"25,000",15:00,"49,800",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 강서구 염창동 262-5,50350509859,40,염창 본,4,"25,000",18:00,"45,000",
2018-11-14,서울특별시 강서구 염창동 262-4,50350509858,534,염창 티롤,4,"20,000",12:00,"35,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동3가 17-9,50350500899,3800,영등포 Boutique Moon 호텔,12,"18,000",16:00,"35,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동3가 23-22,50350500936,2552,영등포 CC,5,"19,000",17:00,"35,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동3가 2-15,50350501492,1612,영등포 CF,12,"20,000",16:00,"30,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동3가 22-4,50350501247,5305,영등포 HOTEL Le O(르오),6,"19,000",18:00,"35,000",#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동3가 13-10,50350515658,2370,영등포 Hotel Soo,6,"17,000",18:00,"35,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 영등포구 영등포동6가 49-2,50350516077,1305,영등포 Hotel YOLO,7,"17,000",18:00,"29,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 영등포구 영등포동3가 2-9,50350515638,508,영등포 LEADERS,4,"20,000",18:00,"40,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동3가 24-4,50350500996,3637,영등포 NINE,7,"20,000",15:00,"45,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동3가 17-7,50350510636,811,영등포 노니,12,"19,000",12:00,"34,000",#쿠폰혜택 #현장적립
2018-11-14,서울특별시 영등포구 양평동1가 9-28,50350501753,37,영등포 노바루스 관광호텔,3,"45,000",16:00,"60,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동3가 7-26,50350515833,3727,영등포 뉴신라,6,"20,000",16:00,"40,000",#쿠폰혜택 #마이룸 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동3가 15-8,50350514285,912,영등포 뉴욕,5,"20,000",14:00,"35,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동3가 24-1,50350501766,799,영등포 더 휴,5,"18,000",18:00,"30,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동3가 27-1,226782601,290,영등포 라움,6,"20,000",16:00,"30,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동1가 121-3,50350502121,1123,영등포 라이프스타일 E HOTEL,5,"25,000",18:00,"35,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동1가 121-4,50350500001,715,영등포 라이프스타일 F HOTEL,4,"25,000",18:00,"45,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동1가 121-1,226751983,1620,영등포 라이프스타일 i HOTEL,6,"25,000",18:00,"45,000",#쿠폰혜택 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동3가 15-5,50350500585,245,영등포 레드(구 달동네),5,"20,000",18:00,"40,000",#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동3가 16-1,50350500266,3132,영등포 맥스,10,"18,000",18:00,"35,000",#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상
2018-11-14,서울특별시 영등포구 영등포동2가 28-97,50350510576,143,영등포 보보스,4,"25,000",17:00,"45,000",#현장적립 #최저가보상
